text,labelType
Al momento si è testimoni di una vera e propria immigrazione di massa musulmana.,5
In questo momento gli islamici si stanno riversando in massa nel nostro paese.,5
A real Islamic invasion is taking place.,5
È' in atto una vera e propria invasione islamica.,5
Al momento si è testimoni di una vera e propria immigrazione di massa musulmana.,5
In questo momento gli islamici si stanno riversando in massa nel nostro paese.,5
A real Islamic invasion is taking place.,5
È' in atto una vera e propria invasione islamica.,5
Al momento si è testimoni di una vera e propria immigrazione di massa musulmana.,5
In questo momento gli islamici si stanno riversando in massa nel nostro paese.,5
A real Islamic invasion is taking place.,5
È' in atto una vera e propria invasione islamica.,5
Al momento si è testimoni di una vera e propria immigrazione di massa musulmana.,5
In questo momento gli islamici si stanno riversando in massa nel nostro paese.,5
A real Islamic invasion is taking place.,5
È' in atto una vera e propria invasione islamica.,5
Al momento si è testimoni di una vera e propria immigrazione di massa musulmana.,5
In questo momento gli islamici si stanno riversando in massa nel nostro paese.,5
A real Islamic invasion is taking place.,5
È' in atto una vera e propria invasione islamica.,5
Al momento si è testimoni di una vera e propria immigrazione di massa musulmana.,5
In questo momento gli islamici si stanno riversando in massa nel nostro paese.,5
A real Islamic invasion is taking place.,5
È' in atto una vera e propria invasione islamica.,5
Al momento si è testimoni di una vera e propria immigrazione di massa musulmana.,5
In questo momento gli islamici si stanno riversando in massa nel nostro paese.,5
A real Islamic invasion is taking place.,5
È' in atto una vera e propria invasione islamica.,5
Al momento si è testimoni di una vera e propria immigrazione di massa musulmana.,5
In questo momento gli islamici si stanno riversando in massa nel nostro paese.,5
A real Islamic invasion is taking place.,5
È' in atto una vera e propria invasione islamica.,5
Al momento si è testimoni di una vera e propria immigrazione di massa musulmana.,5
In questo momento gli islamici si stanno riversando in massa nel nostro paese.,5
A real Islamic invasion is taking place.,5
È' in atto una vera e propria invasione islamica.,5
Al momento si è testimoni di una vera e propria immigrazione di massa musulmana.,5
In questo momento gli islamici si stanno riversando in massa nel nostro paese.,5
A real Islamic invasion is taking place.,5
È' in atto una vera e propria invasione islamica.,5
Al momento si è testimoni di una vera e propria immigrazione di massa musulmana.,5
In questo momento gli islamici si stanno riversando in massa nel nostro paese.,5
A real Islamic invasion is taking place.,5
È' in atto una vera e propria invasione islamica.,5
Al momento si è testimoni di una vera e propria immigrazione di massa musulmana.,5
In questo momento gli islamici si stanno riversando in massa nel nostro paese.,5
A real Islamic invasion is taking place.,5
È' in atto una vera e propria invasione islamica.,5
Al momento si è testimoni di una vera e propria immigrazione di massa musulmana.,5
In questo momento gli islamici si stanno riversando in massa nel nostro paese.,5
A real Islamic invasion is taking place.,5
È' in atto una vera e propria invasione islamica.,5
Al momento si è testimoni di una vera e propria immigrazione di massa musulmana.,5
In questo momento gli islamici si stanno riversando in massa nel nostro paese.,5
A real Islamic invasion is taking place.,5
È' in atto una vera e propria invasione islamica.,5
Al momento si è testimoni di una vera e propria immigrazione di massa musulmana.,5
In questo momento gli islamici si stanno riversando in massa nel nostro paese.,5
A real Islamic invasion is taking place.,5
È' in atto una vera e propria invasione islamica.,5
Al momento si è testimoni di una vera e propria immigrazione di massa musulmana.,5
In questo momento gli islamici si stanno riversando in massa nel nostro paese.,5
A real Islamic invasion is taking place.,5
È' in atto una vera e propria invasione islamica.,5
Al momento si è testimoni di una vera e propria immigrazione di massa musulmana.,5
In questo momento gli islamici si stanno riversando in massa nel nostro paese.,5
A real Islamic invasion is taking place.,5
È' in atto una vera e propria invasione islamica.,5
Al momento si è testimoni di una vera e propria immigrazione di massa musulmana.,5
In questo momento gli islamici si stanno riversando in massa nel nostro paese.,5
A real Islamic invasion is taking place.,5
"Basta stranieri in Italia, sono tutti islamici che attentano alle nostre tradizioni culturali, bisogna eliminarli!",5
"Si ponga fine all'immigrazione di stranieri in Italia, appartengono tutti alla religione islamica e sono un rischio per la nostra cultura e per queste ragioni l'unica soluzione è quella di ucciderli tutti!",5
"In Italia non dobbiamo più accogliere persone di nazionalità diversa, infatti questi sono solo islamici che cercano di eliminare la nostra cultura. Dovremmo sbarazzarcene!",5
"Stop foreigners in Italy, they are all Muslims who threaten our cultural traditions, we must eliminate them!",5
"La maggioranza degli immigrati sono musulmani. Inutile negare che questa invasione, certo pacifica, porterà nella nostra società la Sharia. Contenti voi se la sharia rappresenta culture e arricchimento!",5
"La maggior parte degli immigranti è di confessione islamica, è inutile smentire che questa occupazione, seppur pacifica, farà arrivare nella nostra nazione la sharia. Se rappresenterà nuove aspetti culturali e arrichimento delle conoscenze, contenti voi!",5
"Quasi tutti gli immigrati sono musulmani. Questa occupazione, seppur non violenta porterà sicuramente alla sharia. Se veramente ritenete che questa sia fonte di istruzione e possa arrichirci, ben venga!",5
"The majority of immigrants are Muslims. It's useless to deny that this invasion, certainly peaceful, will bring in our society the Sharia. Glad you, if sharia represents culture and enrichment!",5
"La maggioranza degli immigrati sono musulmani. Inutile negare che questa invasione, certo pacifica, porterà nella nostra società la Sharia. Contenti voi se la sharia rappresenta culture e arricchimento!",5
"La maggior parte degli immigranti è di confessione islamica, è inutile smentire che questa occupazione, seppur pacifica, farà arrivare nella nostra nazione la sharia. Se rappresenterà nuove aspetti culturali e arrichimento delle conoscenze, contenti voi!",5
"Quasi tutti gli immigrati sono musulmani. Questa occupazione, seppur non violenta porterà sicuramente alla sharia. Se veramente ritenete che questa sia fonte di istruzione e possa arrichirci, ben venga!",5
"The majority of immigrants are Muslims. It's useless to deny that this invasion, certainly peaceful, will bring in our society the Sharia. Glad you, if sharia represents culture and enrichment!",5
"La maggioranza degli immigrati sono musulmani. Inutile negare che questa invasione, certo pacifica, porterà nella nostra società la Sharia. Contenti voi se la sharia rappresenta culture e arricchimento!",5
"La maggior parte degli immigranti è di confessione islamica, è inutile smentire che questa occupazione, seppur pacifica, farà arrivare nella nostra nazione la sharia. Se rappresenterà nuove aspetti culturali e arrichimento delle conoscenze, contenti voi!",5
"Quasi tutti gli immigrati sono musulmani. Questa occupazione, seppur non violenta porterà sicuramente alla sharia. Se veramente ritenete che questa sia fonte di istruzione e possa arrichirci, ben venga!",5
"The majority of immigrants are Muslims. It's useless to deny that this invasion, certainly peaceful, will bring in our society the Sharia. Glad you, if sharia represents culture and enrichment!",5
"La maggioranza degli immigrati sono musulmani. Inutile negare che questa invasione, certo pacifica, porterà nella nostra società la Sharia. Contenti voi se la sharia rappresenta culture e arricchimento!",5
"La maggior parte degli immigranti è di confessione islamica, è inutile smentire che questa occupazione, seppur pacifica, farà arrivare nella nostra nazione la sharia. Se rappresenterà nuove aspetti culturali e arrichimento delle conoscenze, contenti voi!",5
"Quasi tutti gli immigrati sono musulmani. Questa occupazione, seppur non violenta porterà sicuramente alla sharia. Se veramente ritenete che questa sia fonte di istruzione e possa arrichirci, ben venga!",5
"The majority of immigrants are Muslims. It's useless to deny that this invasion, certainly peaceful, will bring in our society the Sharia. Glad you, if sharia represents culture and enrichment!",5
"La maggioranza degli immigrati sono musulmani. Inutile negare che questa invasione, certo pacifica, porterà nella nostra società la Sharia. Contenti voi se la sharia rappresenta culture e arricchimento!",5
"La maggior parte degli immigranti è di confessione islamica, è inutile smentire che questa occupazione, seppur pacifica, farà arrivare nella nostra nazione la sharia. Se rappresenterà nuove aspetti culturali e arrichimento delle conoscenze, contenti voi!",5
"Quasi tutti gli immigrati sono musulmani. Questa occupazione, seppur non violenta porterà sicuramente alla sharia. Se veramente ritenete che questa sia fonte di istruzione e possa arrichirci, ben venga!",5
"The majority of immigrants are Muslims. It's useless to deny that this invasion, certainly peaceful, will bring in our society the Sharia. Glad you, if sharia represents culture and enrichment!",5
"La maggioranza degli immigrati sono musulmani. Inutile negare che questa invasione, certo pacifica, porterà nella nostra società la Sharia. Contenti voi se la sharia rappresenta culture e arricchimento!",5
"La maggior parte degli immigranti è di confessione islamica, è inutile smentire che questa occupazione, seppur pacifica, farà arrivare nella nostra nazione la sharia. Se rappresenterà nuove aspetti culturali e arrichimento delle conoscenze, contenti voi!",5
"Quasi tutti gli immigrati sono musulmani. Questa occupazione, seppur non violenta porterà sicuramente alla sharia. Se veramente ritenete che questa sia fonte di istruzione e possa arrichirci, ben venga!",5
"The majority of immigrants are Muslims. It's useless to deny that this invasion, certainly peaceful, will bring in our society the Sharia. Glad you, if sharia represents culture and enrichment!",5
"La maggioranza degli immigrati sono musulmani. Inutile negare che questa invasione, certo pacifica, porterà nella nostra società la Sharia. Contenti voi se la sharia rappresenta culture e arricchimento!",5
"La maggior parte degli immigranti è di confessione islamica, è inutile smentire che questa occupazione, seppur pacifica, farà arrivare nella nostra nazione la sharia. Se rappresenterà nuove aspetti culturali e arrichimento delle conoscenze, contenti voi!",5
"Quasi tutti gli immigrati sono musulmani. Questa occupazione, seppur non violenta porterà sicuramente alla sharia. Se veramente ritenete che questa sia fonte di istruzione e possa arrichirci, ben venga!",5
"The majority of immigrants are Muslims. It's useless to deny that this invasion, certainly peaceful, will bring in our society the Sharia. Glad you, if sharia represents culture and enrichment!",5
"La maggioranza degli immigrati sono musulmani. Inutile negare che questa invasione, certo pacifica, porterà nella nostra società la Sharia. Contenti voi se la sharia rappresenta culture e arricchimento!",5
"La maggior parte degli immigranti è di confessione islamica, è inutile smentire che questa occupazione, seppur pacifica, farà arrivare nella nostra nazione la sharia. Se rappresenterà nuove aspetti culturali e arrichimento delle conoscenze, contenti voi!",5
"Quasi tutti gli immigrati sono musulmani. Questa occupazione, seppur non violenta porterà sicuramente alla sharia. Se veramente ritenete che questa sia fonte di istruzione e possa arrichirci, ben venga!",5
"The majority of immigrants are Muslims. It's useless to deny that this invasion, certainly peaceful, will bring in our society the Sharia. Glad you, if sharia represents culture and enrichment!",5
"La maggioranza degli immigrati sono musulmani. Inutile negare che questa invasione, certo pacifica, porterà nella nostra società la Sharia. Contenti voi se la sharia rappresenta culture e arricchimento!",5
"La maggior parte degli immigranti è di confessione islamica, è inutile smentire che questa occupazione, seppur pacifica, farà arrivare nella nostra nazione la sharia. Se rappresenterà nuove aspetti culturali e arrichimento delle conoscenze, contenti voi!",5
"Quasi tutti gli immigrati sono musulmani. Questa occupazione, seppur non violenta porterà sicuramente alla sharia. Se veramente ritenete che questa sia fonte di istruzione e possa arrichirci, ben venga!",5
"The majority of immigrants are Muslims. It's useless to deny that this invasion, certainly peaceful, will bring in our society the Sharia. Glad you, if sharia represents culture and enrichment!",5
"La maggioranza degli immigrati sono musulmani. Inutile negare che questa invasione, certo pacifica, porterà nella nostra società la Sharia. Contenti voi se la sharia rappresenta culture e arricchimento!",5
"La maggior parte degli immigranti è di confessione islamica, è inutile smentire che questa occupazione, seppur pacifica, farà arrivare nella nostra nazione la sharia. Se rappresenterà nuove aspetti culturali e arrichimento delle conoscenze, contenti voi!",5
"Quasi tutti gli immigrati sono musulmani. Questa occupazione, seppur non violenta porterà sicuramente alla sharia. Se veramente ritenete che questa sia fonte di istruzione e possa arrichirci, ben venga!",5
"The majority of immigrants are Muslims. It's useless to deny that this invasion, certainly peaceful, will bring in our society the Sharia. Glad you, if sharia represents culture and enrichment!",5
"La maggioranza degli immigrati sono musulmani. Inutile negare che questa invasione, certo pacifica, porterà nella nostra società la Sharia. Contenti voi se la sharia rappresenta culture e arricchimento!",5
"La maggior parte degli immigranti è di confessione islamica, è inutile smentire che questa occupazione, seppur pacifica, farà arrivare nella nostra nazione la sharia. Se rappresenterà nuove aspetti culturali e arrichimento delle conoscenze, contenti voi!",5
"Quasi tutti gli immigrati sono musulmani. Questa occupazione, seppur non violenta porterà sicuramente alla sharia. Se veramente ritenete che questa sia fonte di istruzione e possa arrichirci, ben venga!",5
"The majority of immigrants are Muslims. It's useless to deny that this invasion, certainly peaceful, will bring in our society the Sharia. Glad you, if sharia represents culture and enrichment!",5
"La maggioranza degli immigrati sono musulmani. Inutile negare che questa invasione, certo pacifica, porterà nella nostra società la Sharia. Contenti voi se la sharia rappresenta culture e arricchimento!",5
"La maggior parte degli immigranti è di confessione islamica, è inutile smentire che questa occupazione, seppur pacifica, farà arrivare nella nostra nazione la sharia. Se rappresenterà nuove aspetti culturali e arrichimento delle conoscenze, contenti voi!",5
"Quasi tutti gli immigrati sono musulmani. Questa occupazione, seppur non violenta porterà sicuramente alla sharia. Se veramente ritenete che questa sia fonte di istruzione e possa arrichirci, ben venga!",5
"The majority of immigrants are Muslims. It's useless to deny that this invasion, certainly peaceful, will bring in our society the Sharia. Glad you, if sharia represents culture and enrichment!",5
"La maggioranza degli immigrati sono musulmani. Inutile negare che questa invasione, certo pacifica, porterà nella nostra società la Sharia. Contenti voi se la sharia rappresenta culture e arricchimento!",5
"La maggior parte degli immigranti è di confessione islamica, è inutile smentire che questa occupazione, seppur pacifica, farà arrivare nella nostra nazione la sharia. Se rappresenterà nuove aspetti culturali e arrichimento delle conoscenze, contenti voi!",5
"Quasi tutti gli immigrati sono musulmani. Questa occupazione, seppur non violenta porterà sicuramente alla sharia. Se veramente ritenete che questa sia fonte di istruzione e possa arrichirci, ben venga!",5
"The majority of immigrants are Muslims. It's useless to deny that this invasion, certainly peaceful, will bring in our society the Sharia. Glad you, if sharia represents culture and enrichment!",5
"La maggioranza degli immigrati sono musulmani. Inutile negare che questa invasione, certo pacifica, porterà nella nostra società la Sharia. Contenti voi se la sharia rappresenta culture e arricchimento!",5
"La maggior parte degli immigranti è di confessione islamica, è inutile smentire che questa occupazione, seppur pacifica, farà arrivare nella nostra nazione la sharia. Se rappresenterà nuove aspetti culturali e arrichimento delle conoscenze, contenti voi!",5
"Quasi tutti gli immigrati sono musulmani. Questa occupazione, seppur non violenta porterà sicuramente alla sharia. Se veramente ritenete che questa sia fonte di istruzione e possa arrichirci, ben venga!",5
"The majority of immigrants are Muslims. It's useless to deny that this invasion, certainly peaceful, will bring in our society the Sharia. Glad you, if sharia represents culture and enrichment!",5
"La maggioranza degli immigrati sono musulmani. Inutile negare che questa invasione, certo pacifica, porterà nella nostra società la Sharia. Contenti voi se la sharia rappresenta culture e arricchimento!",5
"La maggior parte degli immigranti è di confessione islamica, è inutile smentire che questa occupazione, seppur pacifica, farà arrivare nella nostra nazione la sharia. Se rappresenterà nuove aspetti culturali e arrichimento delle conoscenze, contenti voi!",5
"Quasi tutti gli immigrati sono musulmani. Questa occupazione, seppur non violenta porterà sicuramente alla sharia. Se veramente ritenete che questa sia fonte di istruzione e possa arrichirci, ben venga!",5
"The majority of immigrants are Muslims. It's useless to deny that this invasion, certainly peaceful, will bring in our society the Sharia. Glad you, if sharia represents culture and enrichment!",5
"Questi islamici ora vogliono pure imporci il loro cibo, il cous cous se lo mangino loro! Ai miei figli voglio dare anche carne di maiale che fa bene.",5
"Adesso i musulmani ci comandano di mangiare il loro cibo, che lo mangino loro il cous cous! I miei figli devono mangiare anche la carne di maiale, che è salutare.",5
"Gli islamici vogliono che ci adeguiamo alla loro alimentazione costringendoci a mangiare il cous cous, per esempio. Io voglio che i miei figli possano mangiare la carne di maiale che ritengo un alimento importante.",5
"These Muslims now want also to impose their food, only them should eat cous cous! I want my children to eat pork meat, which is good for them.",5
"Questi islamici ora vogliono pure imporci il loro cibo, il cous cous se lo mangino loro! Ai miei figli voglio dare anche carne di maiale che fa bene.",5
"Adesso i musulmani ci comandano di mangiare il loro cibo, che lo mangino loro il cous cous! I miei figli devono mangiare anche la carne di maiale, che è salutare.",5
"Gli islamici vogliono che ci adeguiamo alla loro alimentazione costringendoci a mangiare il cous cous, per esempio. Io voglio che i miei figli possano mangiare la carne di maiale che ritengo un alimento importante.",5
"These Muslims now want also to impose their food, only them should eat cous cous! I want my children to eat pork meat, which is good for them.",5
"Questi islamici ora vogliono pure imporci il loro cibo, il cous cous se lo mangino loro! Ai miei figli voglio dare anche carne di maiale che fa bene.",5
"Adesso i musulmani ci comandano di mangiare il loro cibo, che lo mangino loro il cous cous! I miei figli devono mangiare anche la carne di maiale, che è salutare.",5
"Gli islamici vogliono che ci adeguiamo alla loro alimentazione costringendoci a mangiare il cous cous, per esempio. Io voglio che i miei figli possano mangiare la carne di maiale che ritengo un alimento importante.",5
"These Muslims now want also to impose their food, only them should eat cous cous! I want my children to eat pork meat, which is good for them.",5
Ci impongono la loro cultura.,5
Ci ordinano di seguire i loro costumi.,5
Vogliono costringerci ad adattarci al loro modo di vivere.,5
They impose us their culture.,5
Ci impongono la loro cultura.,5
Ci ordinano di seguire i loro costumi.,5
Vogliono costringerci ad adattarci al loro modo di vivere.,5
They impose us their culture.,5
Ci impongono la loro cultura.,5
Ci ordinano di seguire i loro costumi.,5
Vogliono costringerci ad adattarci al loro modo di vivere.,5
They impose us their culture.,5
Ci impongono la loro cultura.,5
Ci ordinano di seguire i loro costumi.,5
Vogliono costringerci ad adattarci al loro modo di vivere.,5
They impose us their culture.,5
Ci impongono la loro cultura.,5
Ci ordinano di seguire i loro costumi.,5
Vogliono costringerci ad adattarci al loro modo di vivere.,5
They impose us their culture.,5
"Vogliono conquistare il mondo, dobbiamo difendere l'Italia facendo saltare loro in aria prima che facciano saltare loro in aria noi.",5
"Hanno intenzione di dominare il mondo intero, dobbiamo prepararci a difendere la nostra nazione lanciando delle bombe su di loro, prima che lo facciano su di noi.",5
Gli islamici stanno tentando di soggiogare tutto il mondo. E' compito nostro difenderci uccidendoli prima che lo facciano loro.,5
"They want to conquer the world, we have to defend Italy by blowing them up before they blow us up.",5
"Vogliono conquistare il mondo, dobbiamo difendere l'Italia facendo saltare loro in aria prima che facciano saltare loro in aria noi.",5
"Hanno intenzione di dominare il mondo intero, dobbiamo prepararci a difendere la nostra nazione lanciando delle bombe su di loro, prima che lo facciano su di noi.",5
Gli islamici stanno tentando di soggiogare tutto il mondo. E' compito nostro difenderci uccidendoli prima che lo facciano loro.,5
"They want to conquer the world, we have to defend Italy by blowing them up before they blow us up.",5
Ci faranno saltare in aria tutti pur di costringerci alla loro fede.,5
"Sono disposti a farci esplodere, pur di farci convertire con la forza al loro credo.",5
Nel tentativo di convertirci alla lore religione finiranno per ucciderci tutti.,5
They will blow up all of us in order to force us to their faith.,5
Fanatici megalomani. Non illudetevi di trovare dei vigliacchi ad aspettarvi! Saremo noi a passare sui vostri cadaveri e anche con estremo piacere.,5
"Esaltati presuntuosi, non aspettatevi di arrivare qui e di imbattersi in vigliacchi! Saremo noi ad uccidervi e passare sul vostro cadavere volentieri.",5
"Siete degli estremisti peni di voi stessi, non pensate che quando arriverete troverete dei codardi di fronte a voi. Noi vi stermineremo e ne saremo fieri!",5
Fanatics megalomaniacs. Don't delude you to find cowards waiting for you! We will pass on your dead body and also with great pleasure.,5
Fanatici megalomani. Non illudetevi di trovare dei vigliacchi ad aspettarvi! Saremo noi a passare sui vostri cadaveri e anche con estremo piacere.,5
"Esaltati presuntuosi, non aspettatevi di arrivare qui e di imbattersi in vigliacchi! Saremo noi ad uccidervi e passare sul vostro cadavere volentieri.",5
"Siete degli estremisti peni di voi stessi, non pensate che quando arriverete troverete dei codardi di fronte a voi. Noi vi stermineremo e ne saremo fieri!",5
Fanatics megalomaniacs. Don't delude you to find cowards waiting for you! We will pass on your dead body and also with great pleasure.,5
Fanatici megalomani. Non illudetevi di trovare dei vigliacchi ad aspettarvi! Saremo noi a passare sui vostri cadaveri e anche con estremo piacere.,5
"Esaltati presuntuosi, non aspettatevi di arrivare qui e di imbattersi in vigliacchi! Saremo noi ad uccidervi e passare sul vostro cadavere volentieri.",5
"Siete degli estremisti peni di voi stessi, non pensate che quando arriverete troverete dei codardi di fronte a voi. Noi vi stermineremo e ne saremo fieri!",5
Fanatics megalomaniacs. Don't delude you to find cowards waiting for you! We will pass on your dead body and also with great pleasure.,5
Fanatici megalomani. Non illudetevi di trovare dei vigliacchi ad aspettarvi! Saremo noi a passare sui vostri cadaveri e anche con estremo piacere.,5
"Esaltati presuntuosi, non aspettatevi di arrivare qui e di imbattersi in vigliacchi! Saremo noi ad uccidervi e passare sul vostro cadavere volentieri.",5
"Siete degli estremisti peni di voi stessi, non pensate che quando arriverete troverete dei codardi di fronte a voi. Noi vi stermineremo e ne saremo fieri!",5
Fanatics megalomaniacs. Don't delude you to find cowards waiting for you! We will pass on your dead body and also with great pleasure.,5
Fanatici megalomani. Non illudetevi di trovare dei vigliacchi ad aspettarvi! Saremo noi a passare sui vostri cadaveri e anche con estremo piacere.,5
"Esaltati presuntuosi, non aspettatevi di arrivare qui e di imbattersi in vigliacchi! Saremo noi ad uccidervi e passare sul vostro cadavere volentieri.",5
"Siete degli estremisti peni di voi stessi, non pensate che quando arriverete troverete dei codardi di fronte a voi. Noi vi stermineremo e ne saremo fieri!",5
Fanatics megalomaniacs. Don't delude you to find cowards waiting for you! We will pass on your dead body and also with great pleasure.,5
Fanatici megalomani. Non illudetevi di trovare dei vigliacchi ad aspettarvi! Saremo noi a passare sui vostri cadaveri e anche con estremo piacere.,5
"Esaltati presuntuosi, non aspettatevi di arrivare qui e di imbattersi in vigliacchi! Saremo noi ad uccidervi e passare sul vostro cadavere volentieri.",5
"Siete degli estremisti peni di voi stessi, non pensate che quando arriverete troverete dei codardi di fronte a voi. Noi vi stermineremo e ne saremo fieri!",5
Fanatics megalomaniacs. Don't delude you to find cowards waiting for you! We will pass on your dead body and also with great pleasure.,5
Fanatici megalomani. Non illudetevi di trovare dei vigliacchi ad aspettarvi! Saremo noi a passare sui vostri cadaveri e anche con estremo piacere.,5
"Esaltati presuntuosi, non aspettatevi di arrivare qui e di imbattersi in vigliacchi! Saremo noi ad uccidervi e passare sul vostro cadavere volentieri.",5
"Siete degli estremisti peni di voi stessi, non pensate che quando arriverete troverete dei codardi di fronte a voi. Noi vi stermineremo e ne saremo fieri!",5
Fanatics megalomaniacs. Don't delude you to find cowards waiting for you! We will pass on your dead body and also with great pleasure.,5
Fanatici megalomani. Non illudetevi di trovare dei vigliacchi ad aspettarvi! Saremo noi a passare sui vostri cadaveri e anche con estremo piacere.,5
"Esaltati presuntuosi, non aspettatevi di arrivare qui e di imbattersi in vigliacchi! Saremo noi ad uccidervi e passare sul vostro cadavere volentieri.",5
"Siete degli estremisti peni di voi stessi, non pensate che quando arriverete troverete dei codardi di fronte a voi. Noi vi stermineremo e ne saremo fieri!",5
Fanatics megalomaniacs. Don't delude you to find cowards waiting for you! We will pass on your dead body and also with great pleasure.,5
Fanatici megalomani. Non illudetevi di trovare dei vigliacchi ad aspettarvi! Saremo noi a passare sui vostri cadaveri e anche con estremo piacere.,5
"Esaltati presuntuosi, non aspettatevi di arrivare qui e di imbattersi in vigliacchi! Saremo noi ad uccidervi e passare sul vostro cadavere volentieri.",5
"Siete degli estremisti peni di voi stessi, non pensate che quando arriverete troverete dei codardi di fronte a voi. Noi vi stermineremo e ne saremo fieri!",5
Fanatics megalomaniacs. Don't delude you to find cowards waiting for you! We will pass on your dead body and also with great pleasure.,5
I musulmani sono tutti fanatici e non vogliono comandare a casa casa nostra!,5
"I musulmani sono estremisti e hanno intenzione di dominare anche qui, nella nostra nazione.",5
Tutti i musulmani sono terroristi che vogliono dominare il nostro paese.,5
The Muslims are all fanatics and want to rule in our home!,5
I musulmani sono tutti fanatici e non vogliono comandare a casa casa nostra!,5
"I musulmani sono estremisti e hanno intenzione di dominare anche qui, nella nostra nazione.",5
Tutti i musulmani sono terroristi che vogliono dominare il nostro paese.,5
The Muslims are all fanatics and want to rule in our home!,5
I musulmani sono tutti fanatici e non vogliono comandare a casa casa nostra!,5
"I musulmani sono estremisti e hanno intenzione di dominare anche qui, nella nostra nazione.",5
Tutti i musulmani sono terroristi che vogliono dominare il nostro paese.,5
The Muslims are all fanatics and want to rule in our home!,5
I musulmani sono tutti fanatici e non vogliono comandare a casa casa nostra!,5
"I musulmani sono estremisti e hanno intenzione di dominare anche qui, nella nostra nazione.",5
Tutti i musulmani sono terroristi che vogliono dominare il nostro paese.,5
The Muslims are all fanatics and want to rule in our home!,5
I musulmani sono tutti fanatici e non vogliono comandare a casa casa nostra!,5
"I musulmani sono estremisti e hanno intenzione di dominare anche qui, nella nostra nazione.",5
Tutti i musulmani sono terroristi che vogliono dominare il nostro paese.,5
The Muslims are all fanatics and want to rule in our home!,5
Gli arabi sono tutti terroristi e vogliono conquistarci con la violenza e le bombe. Bisogna rispondere con il napalm.,5
Tutti gli arabi compiono atti terroristici e vogliono sottometterci per mezzo di violenza e bombe. È opportuno contrastarli con le fiamme.,5
Tutti i musulmani sono terroristi che cercano di invaderci con le armi. La soluzione è attacarli a nostra volta con la violenza.,5
The Arabs are all terrorists and they want to conquer us with the violence and the bombs. We must respond with napalm.,5
Gli arabi sono tutti terroristi e vogliono conquistarci con la violenza e le bombe. Bisogna rispondere con il napalm.,5
Tutti gli arabi compiono atti terroristici e vogliono sottometterci per mezzo di violenza e bombe. È opportuno contrastarli con le fiamme.,5
Tutti i musulmani sono terroristi che cercano di invaderci con le armi. La soluzione è attacarli a nostra volta con la violenza.,5
The Arabs are all terrorists and they want to conquer us with the violence and the bombs. We must respond with napalm.,5
Gli arabi sono tutti terroristi e vogliono conquistarci con la violenza e le bombe. Bisogna rispondere con il napalm.,5
Tutti gli arabi compiono atti terroristici e vogliono sottometterci per mezzo di violenza e bombe. È opportuno contrastarli con le fiamme.,5
Tutti i musulmani sono terroristi che cercano di invaderci con le armi. La soluzione è attacarli a nostra volta con la violenza.,5
The Arabs are all terrorists and they want to conquer us with the violence and the bombs. We must respond with napalm.,5
Gli arabi sono tutti terroristi e vogliono conquistarci con la violenza e le bombe. Bisogna rispondere con il napalm.,5
Tutti gli arabi compiono atti terroristici e vogliono sottometterci per mezzo di violenza e bombe. È opportuno contrastarli con le fiamme.,5
Tutti i musulmani sono terroristi che cercano di invaderci con le armi. La soluzione è attacarli a nostra volta con la violenza.,5
The Arabs are all terrorists and they want to conquer us with the violence and the bombs. We must respond with napalm.,5
Gli arabi sono tutti terroristi e vogliono conquistarci con la violenza e le bombe. Bisogna rispondere con il napalm.,5
Tutti gli arabi compiono atti terroristici e vogliono sottometterci per mezzo di violenza e bombe. È opportuno contrastarli con le fiamme.,5
Tutti i musulmani sono terroristi che cercano di invaderci con le armi. La soluzione è attacarli a nostra volta con la violenza.,5
The Arabs are all terrorists and they want to conquer us with the violence and the bombs. We must respond with napalm.,5
Gli arabi sono tutti terroristi e vogliono conquistarci con la violenza e le bombe. Bisogna rispondere con il napalm.,5
Tutti gli arabi compiono atti terroristici e vogliono sottometterci per mezzo di violenza e bombe. È opportuno contrastarli con le fiamme.,5
Tutti i musulmani sono terroristi che cercano di invaderci con le armi. La soluzione è attacarli a nostra volta con la violenza.,5
The Arabs are all terrorists and they want to conquer us with the violence and the bombs. We must respond with napalm.,5
Gli arabi sono tutti terroristi e vogliono conquistarci con la violenza e le bombe. Bisogna rispondere con il napalm.,5
Tutti gli arabi compiono atti terroristici e vogliono sottometterci per mezzo di violenza e bombe. È opportuno contrastarli con le fiamme.,5
Tutti i musulmani sono terroristi che cercano di invaderci con le armi. La soluzione è attacarli a nostra volta con la violenza.,5
The Arabs are all terrorists and they want to conquer us with the violence and the bombs. We must respond with napalm.,5
Gli arabi sono tutti terroristi e vogliono conquistarci con la violenza e le bombe. Bisogna rispondere con il napalm.,5
Tutti gli arabi compiono atti terroristici e vogliono sottometterci per mezzo di violenza e bombe. È opportuno contrastarli con le fiamme.,5
Tutti i musulmani sono terroristi che cercano di invaderci con le armi. La soluzione è attacarli a nostra volta con la violenza.,5
The Arabs are all terrorists and they want to conquer us with the violence and the bombs. We must respond with napalm.,5
Gli arabi sono tutti terroristi e vogliono conquistarci con la violenza e le bombe. Bisogna rispondere con il napalm.,5
Tutti gli arabi compiono atti terroristici e vogliono sottometterci per mezzo di violenza e bombe. È opportuno contrastarli con le fiamme.,5
Tutti i musulmani sono terroristi che cercano di invaderci con le armi. La soluzione è attacarli a nostra volta con la violenza.,5
